transaction_id,merchant_id,payment_method,amount_inr,hour_of_day,merchant_txn_count_7d,merchant_avg_amount_7d,device_risk_score,is_new_merchant,is_fraud
txn_004090,merch_0083,upi,755.13,15,29,530.21,0.098,0,0
txn_004091,merch_0176,upi,1103.44,11,28,1143.49,0.2081,1,0
txn_004092,merch_0115,upi,1213.45,7,8,1378.92,0.1317,1,0
txn_004093,merch_0189,upi,210.0,17,9,198.29,0.2092,0,0
txn_004094,merch_0115,card,1854.78,22,24,1576.22,0.0566,1,0
txn_004095,merch_0037,card,112.48,7,191,100.87,0.1892,0,1
txn_004096,merch_0142,netbanking,255.59,2,22,136.07,0.1514,1,0
txn_004097,merch_0109,upi,667.18,10,32,886.47,0.2874,0,0
txn_004098,merch_0179,card,14973.02,12,37,31506.54,0.095,0,0
txn_004099,merch_0045,netbanking,702.25,8,17,489.88,0.1353,0,0
txn_004100,merch_0024,netbanking,1195.66,14,32,488.53,0.1797,1,0
txn_004101,merch_0020,wallet,8513.48,18,125,7271.57,0.0158,0,0
txn_004102,merch_0120,card,4803.97,18,23,2708.68,0.1029,0,0
txn_004103,merch_0121,wallet,359.23,15,46,379.99,0.1617,0,0
txn_004104,merch_0132,upi,345.85,19,29,326.97,0.1197,0,0
txn_004105,merch_0069,card,575.75,15,26,574.91,0.204,0,0
txn_004106,merch_0112,upi,1158.4,21,24,1316.9,0.0589,0,0
txn_004107,merch_0106,upi,16075.95,0,23,10853.34,0.0074,1,1
txn_004108,merch_0111,upi,1500.97,19,21,947.36,0.2448,0,1
txn_004109,merch_0107,upi,1172.36,9,29,1492.17,0.0449,1,0
txn_004110,merch_0046,upi,103.84,4,16,690.91,0.043,0,1
txn_004111,merch_0195,upi,1683.08,14,38,1813.97,0.2606,0,0
txn_004112,merch_0090,upi,432.0,21,19,1412.96,0.2453,1,0
txn_004113,merch_0017,wallet,1610.88,17,24,1612.51,0.0171,0,0
txn_004114,merch_0148,upi,928.5,15,17,1875.32,0.1076,0,0
txn_004115,merch_0103,netbanking,642.54,14,35,387.81,0.0987,0,0
txn_004116,merch_0150,upi,2033.42,17,21,1439.68,0.0648,0,0
txn_004117,merch_0191,wallet,4179.53,14,34,2993.55,0.211,0,0
txn_004118,merch_0194,wallet,2052.77,11,32,1484.05,0.1172,0,0
txn_004119,merch_0039,card,1624.49,15,21,1550.08,0.0812,0,0
txn_004120,merch_0137,card,890.12,2,11,718.89,0.1937,0,0
txn_004121,merch_0088,upi,1048.17,22,13,658.31,0.0285,0,0
txn_004122,merch_0179,wallet,26843.65,16,31,32371.26,0.3693,0,0
txn_004123,merch_0199,netbanking,330.21,12,36,270.76,0.204,0,0
txn_004124,merch_0060,wallet,286.15,2,182,685.21,0.2804,0,0
txn_004125,merch_0191,card,3198.51,14,21,2708.65,0.295,0,0
txn_004126,merch_0004,upi,1551.23,9,33,830.79,0.8549,1,1
txn_004127,merch_0121,wallet,466.3,19,217,391.73,0.1036,0,1
txn_004128,merch_0180,upi,2214.06,10,27,2215.79,0.1359,0,0
txn_004129,merch_0054,card,4290.45,15,23,3238.28,0.2349,0,0
txn_004130,merch_0036,upi,1391.98,15,18,1221.1,0.0405,0,0
txn_004131,merch_0055,wallet,3801.43,10,41,3749.61,0.0816,0,0
txn_004132,merch_0186,upi,1518.71,15,21,1945.78,0.0755,1,0
txn_004133,merch_0101,upi,856.96,17,25,592.92,0.1098,0,0
txn_004134,merch_0092,card,617.95,13,22,529.23,0.2723,0,0
txn_004135,merch_0196,netbanking,380.57,20,23,430.06,0.1314,0,0
txn_004136,merch_0072,card,1104.78,13,13,995.67,0.1925,1,0
txn_004137,merch_0058,upi,1951.49,13,16,1674.02,0.3933,1,0
txn_004138,merch_0001,upi,693.41,2,21,880.43,0.339,0,0
txn_004139,merch_0192,netbanking,1768.26,11,25,1513.69,0.1577,1,0
txn_004140,merch_0103,wallet,557.7,4,33,475.02,0.3,0,0
txn_004141,merch_0187,netbanking,1737.23,18,15,862.53,0.2723,0,0
txn_004142,merch_0050,card,1806.64,7,17,1603.79,0.4119,0,0
txn_004143,merch_0029,wallet,538.44,12,126,842.09,0.1924,0,0
txn_004144,merch_0010,upi,596.55,15,24,664.54,0.0673,1,0
txn_004145,merch_0107,card,837.33,11,304,1223.3,0.0216,1,0
txn_004146,merch_0075,card,4028.69,15,23,2845.25,0.1127,0,0
txn_004147,merch_0166,upi,965.59,10,17,2912.92,0.0645,0,0
txn_004148,merch_0089,netbanking,2667.63,19,31,2179.47,0.3937,0,0
txn_004149,merch_0122,card,8779.42,18,223,5831.37,0.0855,1,0
txn_004150,merch_0199,upi,26.46,18,35,262.7,0.1367,0,0
txn_004151,merch_0190,upi,1061.18,19,195,625.38,0.1767,0,0
txn_004152,merch_0191,upi,4799.63,8,25,3493.87,0.0749,0,0
txn_004153,merch_0188,card,333.04,6,12,342.99,0.5781,0,0
txn_004154,merch_0124,upi,675.67,9,14,2107.13,0.1229,0,0
txn_004155,merch_0181,upi,259.25,14,20,356.54,0.0727,0,0
txn_004156,merch_0121,card,276.95,12,37,357.25,0.0432,0,0
txn_004157,merch_0093,card,1265.74,21,26,759.16,0.1245,0,0
txn_004158,merch_0102,netbanking,553.72,16,26,660.2,0.2111,0,0
txn_004159,merch_0185,card,3901.29,12,19,2526.28,0.2309,1,0
txn_004160,merch_0183,wallet,1842.59,18,26,2149.05,0.0231,0,0
txn_004161,merch_0161,wallet,2911.15,0,21,2940.26,0.1344,0,0
txn_004162,merch_0030,netbanking,80.82,8,23,561.34,0.0148,1,0
txn_004163,merch_0051,card,218.31,8,28,782.1,0.0685,0,0
txn_004164,merch_0088,upi,1002.03,11,7,564.87,0.1401,0,0
txn_004165,merch_0075,wallet,2707.34,12,26,3379.64,0.1238,0,0
txn_004166,merch_0128,upi,1457.91,0,25,1192.2,0.1108,1,0
txn_004167,merch_0182,upi,579.22,18,35,274.48,0.0585,0,0
txn_004168,merch_0021,upi,779.66,1,38,913.52,0.0454,0,0
txn_004169,merch_0039,upi,1277.85,23,23,1393.01,0.0631,0,0
txn_004170,merch_0100,wallet,336.68,15,16,191.32,0.0235,0,0
txn_004171,merch_0110,card,110.2,15,16,101.32,0.1272,0,0
txn_004172,merch_0128,card,1472.19,13,21,1355.14,0.0606,1,0
txn_004173,merch_0064,card,4597.9,6,27,2963.27,0.1669,0,0
txn_004174,merch_0190,card,641.78,1,25,665.69,0.0063,0,0
txn_004175,merch_0181,upi,516.91,12,31,387.62,0.0721,0,0
txn_004176,merch_0169,card,424.43,8,21,405.84,0.157,0,0
txn_004177,merch_0148,card,3075.64,15,23,1951.55,0.2327,0,0
txn_004178,merch_0078,upi,1389.15,21,15,1087.91,0.4489,0,0
txn_004179,merch_0021,netbanking,736.21,8,35,796.52,0.1204,0,0
txn_004180,merch_0165,upi,1861.8,16,32,2022.44,0.2773,1,0
txn_004181,merch_0098,upi,10.0,9,31,1128.16,0.1756,0,0
txn_004182,merch_0007,upi,4033.8,12,21,2379.34,0.1678,0,0
txn_004183,merch_0189,upi,52.92,2,126,192.18,0.4382,0,1
txn_004184,merch_0174,netbanking,703.28,14,184,1651.21,0.0621,1,1
txn_004185,merch_0016,netbanking,257.08,1,11,350.57,0.2561,0,0
txn_004186,merch_0016,upi,46.2,11,9,336.62,0.3697,0,0
txn_004187,merch_0089,card,2321.14,17,13,1744.92,0.3071,0,0
txn_004188,merch_0140,card,1605.87,4,12,1390.07,0.2303,0,0
txn_004189,merch_0144,upi,1061.78,11,28,1419.44,0.2288,0,0
txn_004190,merch_0165,upi,1231.91,14,25,1541.1,0.0882,1,0
txn_004191,merch_0080,wallet,572.71,9,15,737.79,0.0538,1,0
txn_004192,merch_0077,card,1009.69,18,29,747.72,0.1674,0,0
txn_004193,merch_0172,wallet,483.0,19,17,1113.92,0.1223,0,0
txn_004194,merch_0005,upi,690.29,16,24,942.72,0.1634,0,0
txn_004195,merch_0162,card,641.27,10,19,4725.83,0.0668,0,0
txn_004196,merch_0109,upi,1300.65,4,27,920.36,0.2368,0,0
txn_004197,merch_0013,upi,96.87,8,16,124.36,0.1163,0,0
txn_004198,merch_0071,card,8762.23,14,18,7939.81,0.1474,0,0
txn_004199,merch_0188,upi,672.34,17,21,388.66,0.2265,0,0
txn_004200,merch_0142,upi,273.37,3,18,160.38,0.1557,1,0
txn_004201,merch_0053,upi,1556.55,18,28,2179.2,0.8312,0,0
txn_004202,merch_0026,upi,318.75,21,23,304.66,0.0022,0,0
txn_004203,merch_0012,card,2320.63,17,38,1377.11,0.0542,1,0
txn_004204,merch_0158,card,331.98,20,25,231.73,0.2437,0,0
txn_004205,merch_0162,upi,6361.0,20,22,4346.07,0.1916,0,0
txn_004206,merch_0059,upi,1579.88,19,13,3185.13,0.97,0,0
txn_004207,merch_0005,upi,1057.4,16,27,810.87,0.1135,0,0
txn_004208,merch_0196,card,275.05,4,23,389.43,0.0353,0,0
txn_004209,merch_0057,upi,993.27,9,20,825.38,0.1162,0,0
txn_004210,merch_0048,netbanking,2055.45,10,38,1751.7,0.9391,0,0
txn_004211,merch_0150,upi,1957.16,6,16,1587.18,0.1499,0,0
txn_004212,merch_0161,upi,2636.96,10,21,2896.6,0.2165,0,0
txn_004213,merch_0025,wallet,1992.47,16,28,1095.43,0.1791,0,0
txn_004214,merch_0046,card,794.42,20,15,702.89,0.1979,0,1
txn_004215,merch_0004,upi,930.92,8,28,877.22,0.3661,1,0
txn_004216,merch_0019,netbanking,111.24,13,29,218.9,0.0684,0,0
txn_004217,merch_0133,card,2283.84,6,26,2191.94,0.189,0,0
txn_004218,merch_0197,netbanking,2791.23,14,19,1504.0,0.1617,1,0
txn_004219,merch_0058,card,328.24,15,15,1858.84,0.2981,1,0
txn_004220,merch_0191,card,4297.71,7,13,2852.78,0.055,0,0
txn_004221,merch_0145,wallet,3647.28,9,19,3097.88,0.2478,0,0
txn_004222,merch_0131,upi,2207.45,3,35,1354.51,0.3606,0,0
txn_004223,merch_0016,card,438.21,7,19,345.38,0.1639,0,0
txn_004224,merch_0013,card,110.82,16,19,117.55,0.197,0,0
txn_004225,merch_0012,upi,1788.13,13,28,1635.07,0.0554,1,0
txn_004226,merch_0134,upi,327.82,21,14,340.64,0.0274,0,0
txn_004227,merch_0127,upi,793.08,10,16,504.44,0.1847,0,0
txn_004228,merch_0043,card,149.03,14,39,749.63,0.3867,0,0
txn_004229,merch_0118,card,3551.06,20,13,4904.89,0.2135,1,0
txn_004230,merch_0142,card,199.51,3,19,138.33,0.322,1,0
txn_004231,merch_0018,upi,562.72,3,20,362.48,0.0825,0,0
txn_004232,merch_0062,card,288.42,8,35,307.37,0.0421,0,0
txn_004233,merch_0162,wallet,2479.37,13,22,4604.07,0.2531,0,0
txn_004234,merch_0080,upi,760.46,14,17,920.85,0.3327,1,0
txn_004235,merch_0162,card,3501.35,13,24,4099.79,0.0433,0,0
txn_004236,merch_0146,netbanking,215.14,19,13,228.72,0.4989,0,0
txn_004237,merch_0147,netbanking,173.24,1,20,246.94,0.2804,0,0
txn_004238,merch_0099,card,651.91,14,31,908.44,0.1609,1,0
txn_004239,merch_0162,netbanking,182.38,15,103,4072.34,0.8967,0,0
txn_004240,merch_0159,upi,2656.4,12,19,2367.96,0.1267,1,0
txn_004241,merch_0121,wallet,449.44,14,26,362.9,0.0255,0,0
txn_004242,merch_0175,upi,4390.45,17,29,2970.82,0.0665,0,0
txn_004243,merch_0043,upi,1105.72,12,30,841.2,0.2259,0,0
txn_004244,merch_0103,upi,562.9,20,27,431.74,0.0645,0,0
txn_004245,merch_0151,netbanking,1842.65,15,17,1671.01,0.1881,0,0
txn_004246,merch_0060,upi,63.23,17,21,578.1,0.1459,0,0
txn_004247,merch_0124,upi,2580.17,10,25,1911.93,0.052,0,0
txn_004248,merch_0144,upi,1598.7,19,31,1685.85,0.114,0,0
txn_004249,merch_0070,wallet,2234.13,2,26,1801.76,0.0915,0,0
txn_004250,merch_0106,netbanking,12769.08,21,22,9198.77,0.3081,1,0
txn_004251,merch_0049,card,124.53,11,37,124.18,0.1769,1,0
txn_004252,merch_0064,card,6228.19,11,27,3035.7,0.048,0,1
txn_004253,merch_0098,card,1519.01,19,26,1007.1,0.2097,0,0
txn_004254,merch_0031,upi,11874.16,14,22,8925.19,0.0625,0,1
txn_004255,merch_0163,wallet,510.84,11,18,415.78,0.0673,0,0
txn_004256,merch_0140,upi,1468.77,13,13,1366.9,0.0147,0,0
txn_004257,merch_0197,upi,1331.07,11,17,1448.46,0.1182,1,0
txn_004258,merch_0057,upi,10.0,14,29,859.0,0.0525,0,0
txn_004259,merch_0127,card,377.75,17,14,570.44,0.0994,0,0
txn_004260,merch_0141,card,3581.66,22,27,5599.78,0.0753,1,0
txn_004261,merch_0164,card,4264.11,13,17,3989.74,0.0832,0,0
txn_004262,merch_0111,upi,412.96,13,18,974.96,0.052,0,0
txn_004263,merch_0067,card,2601.92,14,18,4100.52,0.0408,0,0
txn_004264,merch_0039,upi,997.65,22,14,1413.58,0.0684,0,0
txn_004265,merch_0186,upi,2056.87,20,17,1753.71,0.9137,1,1
txn_004266,merch_0143,upi,1727.27,13,23,1282.06,0.2659,0,0
txn_004267,merch_0189,netbanking,113.65,4,28,188.12,0.5233,0,0
txn_004268,merch_0131,upi,852.48,12,30,1341.41,0.0153,0,0
txn_004269,merch_0172,card,779.15,3,23,885.45,0.1497,0,0
txn_004270,merch_0089,card,1787.59,19,26,2115.08,0.1759,0,0
txn_004271,merch_0027,card,1683.41,10,20,1657.73,0.0714,0,0
txn_004272,merch_0095,card,290.31,7,31,179.25,0.0764,1,0
txn_004273,merch_0193,upi,120.43,17,19,222.34,0.1465,0,0
txn_004274,merch_0030,upi,1036.17,11,31,594.73,0.2572,1,0
txn_004275,merch_0002,card,1285.96,12,26,2288.5,0.1371,0,0
txn_004276,merch_0135,card,9417.37,13,25,6924.08,0.2691,0,0
txn_004277,merch_0023,netbanking,167.96,9,16,180.99,0.2267,0,0
txn_004278,merch_0014,netbanking,99.39,11,29,142.87,0.1867,0,1
txn_004279,merch_0170,upi,633.9,11,22,370.36,0.0622,1,1
txn_004280,merch_0158,upi,270.7,15,141,238.37,0.0476,0,0
txn_004281,merch_0044,card,190.39,9,20,175.43,0.1425,0,0
txn_004282,merch_0193,upi,211.6,19,22,237.92,0.1642,0,0
txn_004283,merch_0007,upi,2131.1,6,121,2404.77,0.1748,0,1
txn_004284,merch_0070,wallet,1598.92,21,30,1464.54,0.0808,0,1
txn_004285,merch_0107,upi,10.0,20,28,1551.99,0.344,1,0
txn_004286,merch_0114,wallet,10.0,18,35,982.29,0.0362,1,0
txn_004287,merch_0102,card,878.14,19,33,747.18,0.2049,0,0
txn_004288,merch_0124,netbanking,3748.05,7,23,2047.9,0.0737,0,0
txn_004289,merch_0056,upi,594.05,1,27,368.43,0.1519,0,0
txn_004290,merch_0029,upi,369.18,4,114,758.97,0.0363,0,1
txn_004291,merch_0145,card,2992.57,10,156,2706.57,0.1463,0,0
txn_004292,merch_0113,upi,6959.21,16,26,22549.41,0.1765,0,0
txn_004293,merch_0196,upi,333.32,17,21,369.11,0.0898,0,0
txn_004294,merch_0116,upi,1411.72,0,277,1195.59,0.0349,0,0
txn_004295,merch_0166,upi,2924.12,3,18,2722.9,0.3002,0,0
txn_004296,merch_0059,upi,3171.83,15,26,3033.57,0.0917,0,0
txn_004297,merch_0097,netbanking,1491.68,15,38,1546.56,0.1927,0,0
txn_004298,merch_0170,upi,627.26,8,13,432.33,0.0309,1,0
txn_004299,merch_0125,upi,13555.78,2,30,16793.98,0.0923,1,1
txn_004300,merch_0172,card,1023.28,14,16,851.33,0.0903,0,0
txn_004301,merch_0150,wallet,2707.13,17,29,1514.59,0.2606,0,0
txn_004302,merch_0196,upi,349.56,18,21,374.43,0.0166,0,0
txn_004303,merch_0093,upi,86.5,14,27,799.7,0.0693,0,0
txn_004304,merch_0133,card,3138.03,13,17,1792.26,0.0299,0,0
txn_004305,merch_0183,wallet,2890.0,13,30,1806.19,0.2205,0,0
txn_004306,merch_0121,netbanking,101.47,14,30,347.99,0.173,0,0
txn_004307,merch_0107,card,1293.56,16,42,1249.23,0.1715,1,0
txn_004308,merch_0003,upi,6757.15,10,30,5842.01,0.2077,0,0
txn_004309,merch_0092,card,848.27,11,31,490.43,0.4244,0,0
txn_004310,merch_0150,upi,1469.57,17,17,1531.28,0.1935,0,0
txn_004311,merch_0005,card,883.89,3,28,915.4,0.0633,0,1
txn_004312,merch_0031,card,11138.69,10,18,10725.34,0.0567,0,0
txn_004313,merch_0105,wallet,1348.19,1,33,1856.14,0.0457,0,0
txn_004314,merch_0145,upi,4082.48,8,24,2577.05,0.4129,0,0
txn_004315,merch_0014,upi,104.47,16,31,148.36,0.0513,0,0
txn_004316,merch_0167,card,8489.53,17,44,11818.91,0.0977,0,0
txn_004317,merch_0121,card,367.53,16,32,362.04,0.0787,0,0
txn_004318,merch_0095,netbanking,86.7,10,34,191.69,0.1482,1,0
txn_004319,merch_0005,upi,1422.53,9,233,898.65,0.1253,0,0
txn_004320,merch_0111,upi,1061.95,14,18,1051.34,0.3351,0,0
txn_004321,merch_0119,card,4007.7,17,19,2838.6,0.0614,0,0
txn_004322,merch_0122,upi,3499.81,16,21,5398.72,0.0239,1,0
txn_004323,merch_0190,netbanking,875.83,15,15,657.96,0.0184,0,0
txn_004324,merch_0066,card,1453.44,18,23,866.19,0.0728,0,0
txn_004325,merch_0105,netbanking,2654.31,9,28,1625.39,0.3215,0,0
txn_004326,merch_0138,card,5871.4,11,26,3278.45,0.2972,1,0
txn_004327,merch_0042,netbanking,655.13,10,19,981.8,0.0089,0,0
txn_004328,merch_0144,upi,1330.63,16,27,1477.97,0.2633,0,0
txn_004329,merch_0095,netbanking,124.52,10,28,190.63,0.2006,1,0
txn_004330,merch_0131,upi,1133.97,4,23,1012.08,0.2034,0,0
txn_004331,merch_0190,card,860.17,11,26,633.96,0.1114,0,0
txn_004332,merch_0195,upi,2300.02,13,41,1555.31,0.1915,0,0
txn_004333,merch_0080,card,1480.96,17,15,933.04,0.337,1,0
txn_004334,merch_0040,upi,3123.84,10,39,2591.2,0.1724,0,0
txn_004335,merch_0132,upi,306.59,19,38,281.86,0.2609,0,0
txn_004336,merch_0159,wallet,1519.17,20,29,2419.73,0.0644,1,0
txn_004337,merch_0197,upi,1963.46,9,16,1265.66,0.0536,1,0
txn_004338,merch_0034,netbanking,2754.59,16,19,2907.34,0.1925,1,0
txn_004339,merch_0021,wallet,1231.4,17,35,893.01,0.2247,0,0
txn_004340,merch_0192,upi,1111.17,3,30,1421.8,0.1383,1,0
txn_004341,merch_0149,card,2217.13,4,31,1761.12,0.069,0,0
txn_004342,merch_0111,upi,1214.17,17,32,984.79,0.3395,0,0
txn_004343,merch_0010,upi,940.28,14,25,596.04,0.0811,1,1
txn_004344,merch_0002,upi,2729.52,21,20,2584.29,0.1615,0,0
txn_004345,merch_0136,wallet,283.27,14,15,464.84,0.0681,0,0
txn_004346,merch_0059,upi,3134.95,20,23,4041.18,0.3608,0,0
txn_004347,merch_0075,card,1024.46,16,28,3053.6,0.0025,0,0
txn_004348,merch_0086,card,3514.14,21,36,3362.33,0.0189,1,0
txn_004349,merch_0013,netbanking,51.54,15,19,113.34,0.0915,0,0
txn_004350,merch_0017,upi,1747.16,18,19,1532.42,0.372,0,0
txn_004351,merch_0112,card,10.0,22,22,1138.14,0.9819,0,0
txn_004352,merch_0072,card,1364.44,12,13,981.11,0.227,1,0
txn_004353,merch_0022,card,753.48,1,22,1223.76,0.2955,0,0
txn_004354,merch_0082,wallet,4022.39,3,45,7120.02,0.9914,1,1
txn_004355,merch_0124,netbanking,3992.71,11,27,2306.52,0.1549,0,0
txn_004356,merch_0174,upi,1775.3,20,15,1515.91,0.0472,1,0
txn_004357,merch_0068,card,2259.36,19,139,1470.93,0.0551,0,0
txn_004358,merch_0046,upi,308.92,9,18,583.19,0.2305,0,0
txn_004359,merch_0115,upi,2223.58,15,13,1737.75,0.2104,1,0
txn_004360,merch_0029,card,714.79,17,12,748.7,0.0112,0,0
txn_004361,merch_0024,upi,605.43,18,26,636.63,0.4926,1,0
txn_004362,merch_0155,upi,794.08,9,28,429.43,0.1114,0,0
txn_004363,merch_0111,wallet,605.12,19,30,1086.42,0.0405,0,0
txn_004364,merch_0024,upi,840.75,12,25,650.02,0.1239,1,0
txn_004365,merch_0073,wallet,8098.25,20,25,7291.64,0.1619,1,0
txn_004366,merch_0057,card,680.84,16,29,690.61,0.1566,0,0
txn_004367,merch_0093,card,303.13,20,22,680.07,0.3227,0,0
txn_004368,merch_0118,netbanking,3967.33,14,23,3877.82,0.055,1,0
txn_004369,merch_0126,upi,201.75,12,23,286.09,0.2159,0,0
txn_004370,merch_0168,upi,1216.18,14,30,864.07,0.0263,0,0
txn_004371,merch_0024,upi,597.78,21,22,619.09,0.0763,1,0
txn_004372,merch_0077,upi,497.69,17,21,839.6,0.2253,0,0
txn_004373,merch_0098,wallet,399.16,8,20,962.28,0.8023,0,0
txn_004374,merch_0115,netbanking,1262.42,8,16,1783.7,0.04,1,0
txn_004375,merch_0047,upi,6573.45,22,20,4037.86,0.1237,0,0
txn_004376,merch_0009,upi,2206.66,7,24,1843.2,0.016,0,0
txn_004377,merch_0098,upi,1015.11,18,21,965.97,0.0204,0,0
txn_004378,merch_0010,upi,1162.01,10,23,630.7,0.0241,1,0
txn_004379,merch_0084,card,318.15,12,15,383.75,0.2946,1,0
txn_004380,merch_0148,upi,1207.77,20,16,1890.93,0.1622,0,0
txn_004381,merch_0172,card,1130.74,19,19,853.29,0.0675,0,0
txn_004382,merch_0134,upi,420.19,15,18,361.9,0.0489,0,0
txn_004383,merch_0191,upi,2073.58,11,17,2684.54,0.2078,0,0
txn_004384,merch_0125,card,9857.57,7,13,13263.35,0.178,1,0
txn_004385,merch_0063,card,484.35,8,19,234.28,0.2417,0,0
txn_004386,merch_0001,wallet,735.52,10,31,792.6,0.1237,0,0
txn_004387,merch_0075,netbanking,767.9,13,25,2590.59,0.085,0,0
txn_004388,merch_0120,upi,3126.28,13,22,2913.61,0.1991,0,0
txn_004389,merch_0041,upi,1904.42,18,24,1248.69,0.0278,1,0
txn_004390,merch_0053,netbanking,2148.95,8,24,1989.21,0.1627,0,0
txn_004391,merch_0074,wallet,55.5,18,29,42.12,0.2564,0,0
txn_004392,merch_0015,netbanking,337.0,17,24,481.95,0.0789,1,0
txn_004393,merch_0017,upi,1915.8,20,34,1731.79,0.3115,0,0
txn_004394,merch_0186,wallet,938.34,1,14,1970.74,0.9449,1,1
txn_004395,merch_0089,upi,2220.09,20,27,2014.51,0.1341,0,0
txn_004396,merch_0143,card,1976.24,0,23,1521.88,0.1102,0,0
txn_004397,merch_0005,wallet,861.26,10,22,723.6,0.2091,0,0
txn_004398,merch_0184,upi,444.84,12,23,722.24,0.0548,0,0
txn_004399,merch_0107,wallet,815.2,17,37,1321.41,0.1847,1,0
txn_004400,merch_0174,upi,2758.13,19,23,1420.27,0.0814,1,0
txn_004401,merch_0047,wallet,2237.67,20,12,3870.99,0.2211,0,0
txn_004402,merch_0041,upi,1823.75,3,17,1510.04,0.162,1,0
txn_004403,merch_0075,wallet,3117.47,13,19,2892.94,0.2462,0,0
txn_004404,merch_0187,upi,502.89,8,28,905.74,0.1979,0,0
txn_004405,merch_0076,card,956.68,19,24,1326.15,0.1381,0,0
txn_004406,merch_0131,card,2192.31,9,34,1150.95,0.2428,0,0
txn_004407,merch_0129,card,1372.15,18,21,645.2,0.0468,0,0
txn_004408,merch_0058,upi,1334.36,20,14,1456.36,0.1862,1,0
txn_004409,merch_0154,card,1271.0,8,12,1482.67,0.0682,0,0
txn_004410,merch_0026,upi,46.89,17,22,236.1,0.1881,0,0
txn_004411,merch_0078,card,578.69,10,14,1127.11,0.0917,0,0
txn_004412,merch_0071,upi,4093.38,16,109,7250.34,0.0289,0,0
txn_004413,merch_0006,wallet,5621.46,8,45,6843.06,0.0444,0,0
txn_004414,merch_0190,upi,633.37,4,25,572.28,0.076,0,0
txn_004415,merch_0110,upi,139.1,14,18,95.07,0.1104,0,0
txn_004416,merch_0118,upi,4670.49,2,15,4454.85,0.0188,1,1
txn_004417,merch_0173,upi,2078.62,18,24,1441.89,0.066,0,0
txn_004418,merch_0062,upi,187.68,18,33,316.79,0.0577,0,0
txn_004419,merch_0123,card,195.79,1,23,195.19,0.0234,1,0
txn_004420,merch_0011,netbanking,494.44,8,8,590.41,0.1537,0,0
txn_004421,merch_0140,card,861.6,7,15,1494.74,0.1701,0,0
txn_004422,merch_0042,card,10.0,20,26,970.75,0.0778,0,0
txn_004423,merch_0016,upi,221.11,14,11,372.83,0.995,0,0
txn_004424,merch_0062,card,10.0,17,25,251.59,0.0823,0,0
txn_004425,merch_0119,upi,911.85,8,31,2988.53,0.096,0,0
txn_004426,merch_0035,netbanking,298.64,10,31,260.97,0.0957,0,0
txn_004427,merch_0007,upi,2947.41,18,19,3070.46,0.2054,0,0
txn_004428,merch_0068,upi,1706.84,17,180,1790.96,0.0544,0,1
txn_004429,merch_0089,upi,2764.59,12,25,2190.06,0.3126,0,0
txn_004430,merch_0035,netbanking,192.95,1,181,275.2,0.8374,0,1
txn_004431,merch_0027,upi,2226.59,20,22,1470.93,0.1908,0,0
txn_004432,merch_0117,card,160.06,3,204,297.15,0.0623,0,0
txn_004433,merch_0092,upi,548.49,10,22,497.68,0.1595,0,0
txn_004434,merch_0174,card,1647.0,12,23,1733.62,0.3964,1,0
txn_004435,merch_0075,wallet,3250.86,21,30,2616.78,0.1495,0,0
txn_004436,merch_0100,upi,157.03,20,14,226.03,0.0239,0,0
txn_004437,merch_0157,card,2284.7,15,17,2142.35,0.0745,0,0
txn_004438,merch_0150,wallet,1801.91,19,23,1359.57,0.0093,0,0
txn_004439,merch_0143,card,236.25,13,16,1214.27,0.0162,0,0
txn_004440,merch_0013,card,144.54,18,23,114.65,0.8359,0,0
txn_004441,merch_0070,card,1041.44,11,30,1781.33,0.1536,0,0
txn_004442,merch_0179,card,16663.47,11,40,30502.29,0.376,0,0
txn_004443,merch_0123,upi,231.75,18,11,225.07,0.0957,1,0
txn_004444,merch_0124,netbanking,2991.32,8,30,2255.43,0.4585,0,0
txn_004445,merch_0036,upi,1587.33,18,13,1317.68,0.1299,0,0
txn_004446,merch_0028,upi,598.31,14,32,590.52,0.0929,0,0
txn_004447,merch_0194,netbanking,604.83,16,22,1322.97,0.1151,0,0
txn_004448,merch_0142,upi,112.18,14,22,156.21,0.2199,1,0
txn_004449,merch_0174,upi,10.0,3,18,1525.03,0.116,1,0
txn_004450,merch_0173,card,1096.0,14,19,1817.65,0.1023,0,0
txn_004451,merch_0179,wallet,10300.93,16,23,32738.68,0.1815,0,0
txn_004452,merch_0018,wallet,371.05,6,25,332.45,0.5882,0,0
txn_004453,merch_0105,wallet,3968.13,1,42,1579.0,0.2017,0,0
txn_004454,merch_0020,netbanking,8303.32,3,25,5961.07,0.0982,0,0
txn_004455,merch_0063,upi,10.0,4,29,292.66,0.1147,0,0
txn_004456,merch_0164,upi,858.5,9,9,3513.8,0.1718,0,0
txn_004457,merch_0026,netbanking,94.27,13,25,234.69,0.0828,0,0
txn_004458,merch_0054,upi,385.19,10,28,3871.81,0.2097,0,0
txn_004459,merch_0028,card,477.04,16,28,541.21,0.2091,0,0
txn_004460,merch_0147,card,251.99,15,25,196.51,0.1531,0,0
txn_004461,merch_0024,upi,188.11,10,18,510.54,0.1144,1,0
txn_004462,merch_0069,wallet,443.77,3,20,443.92,0.0963,0,0
txn_004463,merch_0062,card,327.69,15,28,292.58,0.2235,0,0
txn_004464,merch_0163,card,565.02,20,20,413.41,0.3093,0,0
